509,328,60,52
520,352,69,57
526,356,69,57
538,401,61,72
547,423,55,78
559,439,41,63
568,447,46,72
567,459,55,98
556,464,55,98
571,483,54,68
570,486,58,98
573,490,58,109
575,495,54,95
580,492,51,77
576,486,51,77
589,473,51,114
590,467,56,101
597,453,49,91
599,433,50,112
604,414,49,112
608,412,49,112
616,373,45,91
612,352,54,105
637,338,35,108
618,331,62,106
636,319,52,99
650,317,52,99
647,305,75,93
658,302,64,84
661,292,51,85
658,284,49,88
655,278,49,94
662,276,49,94
643,269,60,96
631,270,57,72
615,272,61,67
593,273,76,64
575,268,46,57
568,263,46,57
542,274,61,67
544,289,58,60
567,300,47,49
612,312,51,48
673,329,67,64
686,332,67,64
741,350,67,64
805,368,67,64
820,457,61,47
793,479,47,72
756,494,53,64
762,487,53,64
713,530,53,64
672,557,53,64
657,570,53,64
651,596,53,64
658,614,53,64
657,613,53,64
682,620,53,64
711,629,53,64
740,632,53,64
768,626,53,64
787,619,53,64
786,618,53,64
795,607,53,64
794,588,53,64
783,566,53,64
764,541,53,64
741,512,53,64
740,511,53,64
716,482,53,64
691,451,53,64
